,Alpha,BidNumber,Bid_District,Bid_List_Rev_Wkly,Bid_Region,Bid_Request_Reason_Descr,Comp_Incentive,Constraints,Eff_Off_Incentive_Diff_Estimate,Flag,Gamma,Gross_OR_Ratio,Incentive_Freight,Ind_Dominant_Industry,List_Rev_Wkly,LowerBoundBind,LowerBoundType,LowerBoundValue,MVM_DRC_CD,Marginal_Cost_wkly,MktInc,NetRev_-0.01,NetRev_-0.02,NetRev_0,NetRev_0.01,NetRev_0.02,Obj_-0.01,Obj_-0.02,Obj_0,Obj_0.01,Obj_0.02,Optimal_UPSInc,Optimal_UPSInc_-0.01,Optimal_UPSInc_-0.02,Optimal_UPSInc_0,Optimal_UPSInc_0.01,Optimal_UPSInc_0.02,Overall_Incentive,PTWonBid_-0.01,PTWonBid_-0.02,PTWonBid_0,PTWonBid_0.01,PTWonBid_0.02,PTWonbid_optimal,Pct_Rev_Freight,PriorInctest,Prior_Incentive,Product,Product_Mode,Profit_-0.01,Profit_-0.02,Profit_0,Profit_0.01,Profit_0.02,RelBoundBind,SVC_FEA_TYP_CD,SVC_GRP_NR,SVM_TYP_CD,TP1_High,TP1_Low,TP1_Target,Target_High,Target_High_Shown_IWA,Target_Low,UpperBoundBind,UpperBoundType,UpperBoundValue,Weight_PriceDiscip,Weight_Volume,ceiling,index,DAS,RESI,Timestamp
20,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGMT,XPD,0.72,0.71,0.71,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,172,,,2018-04-05 16:29
21,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGMG,XPD,0.77,0.76,0.76,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,172,,,2018-04-05 16:29
22,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGMG,XPD,0.72,0.71,0.71,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,172,,,2018-04-05 16:29
23,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGMT,XPD,0.77,0.76,0.76,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,172,,,2018-04-05 16:29
24,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGJN,XPR,0.72,0.71,0.71,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,191,,,2018-04-05 16:29
25,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGJL,XPR,0.703,0.693,0.693,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,191,,,2018-04-05 16:29
26,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGJM,XPR,0.72,0.71,0.71,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,191,,,2018-04-05 16:29
27,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGJN,XPR,0.77,0.76,0.76,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,191,,,2018-04-05 16:29
28,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGJL,XPR,0.753,0.743,0.743,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,191,,,2018-04-05 16:29
29,-0.134328254045,P490032583,49,1505060.07791,07,CONVERSION,0.825141159136,True,-0.0112790104314,0.0,-0.616679523129,0.148131037334,0.7,Diversified Vehicles & Parts,126968.931999,0.0,l_Prior,0.657369720953,E,18808.0396062,0.660821737514,16817.4952494,16022.1866677,17632.6621698,18468.8444724,19327.3084191,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.71,0.7,0.72,0.73,0.74,0.72,0.490568979842,0.485345461332,0.495977972504,0.50158467581,0.50740256205,0.495977972504,0.984923555851,0.0,0.657369720953,Export,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGJM,XPR,0.77,0.76,0.76,0.71,0.71,0.65,1.0,u_Ceiling,0.72,0.1,0.55,0.72,191,,,2018-04-05 16:29
30,-0.0898068217651,P490032583,49,1505060.07791,07,CONVERSION,0.629307996335,True,-0.0174673171776,0.0,-0.633095855318,0.1385790978,0.617467317178,Diversified Vehicles & Parts,1925.25565335,0.0,l_Prior,0.474084113572,I,266.800191476,0.520985276032,377.055414473,364.597018731,389.732993657,402.638538034,415.781393206,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.59,0.58,0.6,0.61,0.62,0.6,0.502171622442,0.498357626997,0.506079534137,0.510085615387,0.514194411733,0.506079534137,0.992507144355,0.0,0.474084113572,Import,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGXD,WWS,0.7,0.69,0.69,0.627467317178,0.6,0.567467317178,1.0,u_Ceiling,0.6,0.1,0.55,0.6,251,,,2018-04-05 16:29
31,-0.0898068217651,P490032583,49,1505060.07791,07,CONVERSION,0.629307996335,True,-0.0174673171776,0.0,-0.633095855318,0.1385790978,0.617467317178,Diversified Vehicles & Parts,1925.25565335,0.0,l_Prior,0.474084113572,I,266.800191476,0.520985276032,377.055414473,364.597018731,389.732993657,402.638538034,415.781393206,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.59,0.58,0.6,0.61,0.62,0.6,0.502171622442,0.498357626997,0.506079534137,0.510085615387,0.514194411733,0.506079534137,0.992507144355,0.0,0.474084113572,Import,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGTN,WXS,0.72,0.71,0.71,0.627467317178,0.6,0.567467317178,1.0,u_Ceiling,0.6,0.1,0.55,0.6,280,,,2018-04-05 16:29
32,-0.0898068217651,P490032583,49,1505060.07791,07,CONVERSION,0.629307996335,True,-0.0174673171776,0.0,-0.633095855318,0.1385790978,0.617467317178,Diversified Vehicles & Parts,1925.25565335,0.0,l_Prior,0.474084113572,I,266.800191476,0.520985276032,377.055414473,364.597018731,389.732993657,402.638538034,415.781393206,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.59,0.58,0.6,0.61,0.62,0.6,0.502171622442,0.498357626997,0.506079534137,0.510085615387,0.514194411733,0.506079534137,0.992507144355,0.0,0.474084113572,Import,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGTO,XPD,0.699,0.689,0.689,0.627467317178,0.6,0.567467317178,1.0,u_Ceiling,0.6,0.1,0.55,0.6,292,,,2018-04-05 16:29
33,-0.0898068217651,P490032583,49,1505060.07791,07,CONVERSION,0.629307996335,True,-0.0174673171776,0.0,-0.633095855318,0.1385790978,0.617467317178,Diversified Vehicles & Parts,1925.25565335,0.0,l_Prior,0.474084113572,I,266.800191476,0.520985276032,377.055414473,364.597018731,389.732993657,402.638538034,415.781393206,0.301402422015,0.300489375965,0.302358689132,0.30336302459,0.304420791249,,0.59,0.58,0.6,0.61,0.62,0.6,0.502171622442,0.498357626997,0.506079534137,0.510085615387,0.514194411733,0.506079534137,0.992507144355,0.0,0.474084113572,Import,IE,9099.00694035,9628.75554527,8558.99969622,8008.2133059,7446.08247764,0.0,ALL,AMFHGTM,XPR,0.72,0.71,0.71,0.627467317178,0.6,0.567467317178,1.0,u_Ceiling,0.6,0.1,0.55,0.6,304,,,2018-04-05 16:29
